image_url,journalist_caption
https://i.guim.co.uk/img/media/79f0c57264ed6eca846f992cd133bae2b3305a6a/0_0_7161_4774/master/7161.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8625f9f41b92219d792fa7932d435a42,People photograph a Banksy mural that appeared on the side of a building in Islington.
https://i.guim.co.uk/img/media/1d3aff1c61a0e64c25d990332f364078725b055c/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d45e926c24d1f9c144d605acfaab2559,A street vendor carries balloons for sale during celebrations for Nowruz the Persian new year in Kabul. Nowruz has been celebrated for at least three thousand years.
https://i.guim.co.uk/img/media/bb48626f36c6141d5610f90d54458efdadebab5d/0_0_7698_5123/master/7698.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7c6344e3118c52e82f8418fd335cd05d,Residents clean up after a tornado ripped through Winchester. At least three people have been reported killed after a series of tornadoes ripped through the midwest.
https://i.guim.co.uk/img/media/ec3a8e2d89e8c8e2c36b5fe002b63b895580712a/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4676c11b842400e42e56b704efbadea4,Nina Gomes collects rubbish from the sea near Copacabana beach in Rio de Janeiro. For years Gomes has been accompanying her father a biologist and director of the Mar Urbano Institute to collect rubbish from the city’s beaches.
https://i.guim.co.uk/img/media/1ffad54afc285e15f69d20a738cea6af15d83f5f/0_0_3656_2437/master/3656.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2b2b8c92486c2f70a1e997c60c717c89,Rohingya refugees stand on their capsized boat before being rescued in the waters off West Aceh.
https://i.guim.co.uk/img/media/cbc4ed169044fa5aed41d8a5a9fccd4f1679ee40/0_0_6048_4024/master/6048.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=92ef65d5264a21b37dbba0320dec00ef,Revellers participate in the colourful flour war celebrating Ash Monday a traditional festivity marking the end of the carnival season and the start of Lent.
https://i.guim.co.uk/img/media/e894281d4dce4be85d4aebced3969dae58a4301c/0_0_5847_3898/master/5847.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4fe4bcea3bea6cc5500999f2c8ad54eb,Ukrainian civilian women attend training focused on the use of weapons and combat medical kit.
https://i.guim.co.uk/img/media/23d721bad8d5cdc2eb897b1d463d7dcede10fa89/0_0_8192_5464/master/8192.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c74d56fa395a3de9c50da2b850bc1fd0,Yulia Navalnaya widow of the late Russian opposition figure Alexei Navalny after she voted in the Russian election.
https://i.guim.co.uk/img/media/fc6d2e789180724f1f459158091a6676e7faebfa/0_0_5640_3760/master/5640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=eebd3a2c0960cd47fa0eb3b79d6e12a2,Palestinians run for cover after Israeli bombardment in central Gaza City.
https://i.guim.co.uk/img/media/c339bd919c74ed363df3e8f4209c2ddf27802b2b/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9415d8f7e84c4553030f33aefaaf9434,A Palestinian woman cries while holding the shrouded body of a child killed in Israeli bombardment which hit a building in the Nuseirat refugee camp.
https://i.guim.co.uk/img/media/7ad69ef239d93c384d100f590db9d99f2944f4e6/0_0_3750_2500/master/3750.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3e8741a14fcf4abe3f587b65e2bbbae6,Activists and families of Israeli hostages held in Gaza since the 7 October attacks by Hamas block the Ayalon highway in Tel Aviv with large cutouts of their portraits during a protest calling for their release.
https://i.guim.co.uk/img/media/b67955977e9b8d41e3ee90c994c2b2f085651a64/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0ed1bbdcf19633fdc42538628ecdfbe3,A lion at Lujan zoo which hosts animals rescued from circuses animal trafficking and private collections in Buenos Aires. Losing its main source of money due to the severe effects of pandemic led to the closure of the zoo. Only the owner and one employee now care for the animals.
https://i.guim.co.uk/img/media/9fbfbf29e6561453161a72fd29a918bd02861045/0_0_4000_2709/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=075952fb294b33d0a7e874622bd1d10c,Devotees throw coloured powder and water as they celebrate the Hindu spring festival Holi at the Radharani temple.
https://i.guim.co.uk/img/media/180d9c6fb748073d77e6fb491b7cd826c62fe9b6/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=125a5a217ce54ce80080a710afac6946,Billowing smoke and flowing lava pour out of a new fissure after a new volcanic eruption on the outskirts of the evacuated town of Grindavik.
https://i.guim.co.uk/img/media/6aeb802ed6e9afebae2c0c4b9ffe79903c411dba/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=59c038ecb330e43067ec95c4fe9b65a7,The Al-Naji family prepare to break their fast during the first day of the Muslim holy fasting month of Ramadan amid the ruins of their family house.
https://i.guim.co.uk/img/media/6e7247e74f625458c16786e962ee753aee4ef042/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=dc4dc158b125991db8d169ccc2c6a06e,A member of a local election commission accompanied by a serviceman visits voters during early voting in Russia’s presidential election.
https://i.guim.co.uk/img/media/11d34567eef714401a138b273b9edf3fdd73a9db/0_0_6500_4333/master/6500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e23a5311fd1d4338df2bab974422176e,The statue of Grand Princess Olga of Kyiv is fitted with a mock flack jacket in Kyiv. President Vladimir Putin said this week that Russia is ready to use nuclear weapons if its sovereignty or independence is threatened issuing another blunt warning to the west just days before an election in which he’s all but certain to secure another six-year term.
https://i.guim.co.uk/img/media/2aa8015880d92ffa63210cf7110e87514098e4f5/0_0_3600_2400/master/3600.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=91ea491a456b4e5c718ca3b607caff91,A resident hangs out her laundry as children play on trampolines and others wait for their turn in Alexandra near Johannesburg.
https://i.guim.co.uk/img/media/3234f85bbda27e1ac3392b2e605ad7fde9884f87/0_0_4500_3000/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=11df39b910dcefc9797f676d6ba6e36a,A war-displaced woman walks near to a church where more than 200 families have taken refuge in the centre of Minova.
https://i.guim.co.uk/img/media/6883c2dc8bfe3b1696e0af678e5c26d4015bf0ce/0_0_4500_3000/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=517741773dcab6fa04cd6b3200a4f0a1,Dozens of war-displaced people stand in the courtyard of an elementary school where they have taken refuge.
https://i.guim.co.uk/img/media/86c7fd03e2f43f928941a9c77f937ddef94df605/0_0_5044_3363/master/5044.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8e4b4520c50895e7f40636e7fe8e0e76,A Palestinian woman assists an injured man outside al-Najjar hospital following Israeli bombardment.
https://i.guim.co.uk/img/media/ed69dd976b116866053087d8652bb8dbf25747c7/0_0_5184_3456/master/5184.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3eec063d6381ef128e37a169c68ec911,The US air force drops humanitarian aid to Palestinians in Gaza City..
https://i.guim.co.uk/img/media/e0fc7b1499c931aedb13108d14fbb9979c26d388/0_0_5168_3445/master/5168.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=55f260c04f1eab0136b2cd958bd87808,Palestinians queue to receive food distributed by aid organisations.
https://i.guim.co.uk/img/media/0b1e11d968e6be825b9f5ff441aed935a00c063a/0_0_3000_2000/master/3000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e9e277a06116bca54dea12d8ccff4476,Volunteers serve meals to families during the holy fasting month of Ramadan at a free meal distribution point run by a charity group.
https://i.guim.co.uk/img/media/a3f540833b7eed8cbf7fcfb81d5c6719f7af387f/0_0_8093_5395/master/8093.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f78bd177ab9aaa550c74e51a922e28e4,Muslim devotees offer night prayers marking the start of Islam’s holy fasting month of Ramadan at Istiqlal mosque.
https://i.guim.co.uk/img/media/7dc86ef8d9312a645245fb44fb4f927a30b52092/0_0_5110_3407/master/5110.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1620cca504429b3ded6abc2f7c4ad02b,A Palestinian woman mourns over the body of a relative in the courtyard of al-Aqsa Martyrs hospital after he was killed in Israeli strikes on al-Mawasi camp for displaced people.
https://i.guim.co.uk/img/media/6d4fcf5803ffe797ad497f79bebb517a984e2681/0_0_8417_5611/master/8417.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c48f6c1d1da2200ca6da8790fd40ac32,Activists block a highway while holding photographs depicting the faces of Israeli women who are being held hostage in the Gaza Strip during a protest demanding their release from Hamas captivity.
https://i.guim.co.uk/img/media/16a7fb88f325745c82204b7a4e00f45823215cce/0_0_3500_2333/master/3500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=155076049a1e714c535816220d7f34d1,Relatives and friends and comrades mourn next to the coffins of servicemen Nodar Nasirov and Giorgi Gogiashvili from the Georgian national legion during a funeral ceremony for fallen soldiers in Kyiv.
https://i.guim.co.uk/img/media/77a46030f8c70ef935b329150d53d830e1676085/0_0_5184_3456/master/5184.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3ff331bc52e11c375deffd1ae3a66ae9,After crossing the Rio Grande those seeking asylum in the US then face the Texas National Guard.
https://i.guim.co.uk/img/media/01a72952e2750ac016da4f9f73ff5b689400e221/0_0_11656_7770/master/11656.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=21d820f8477ca930d56c125a527c3429,People spend time on the beach near the Starship Flight 3 rocket a day before its scheduled launch at the Starbase facility near Boca Chica beach in Brownsville.
https://i.guim.co.uk/img/media/06fa1c581fce14d382cfe4414bb4c5ccfe9c14cf/0_0_5966_3966/master/5966.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=86e01b9192943cf7c21071011bf6919f,Police officers on horses outside the Metropolitano Stadium before the Uefa Champions League match between Atlético Madrid and FC Internazionale.
https://i.guim.co.uk/img/media/352f487fc8890f47f795e1ac1dbdc104a149bbf0/0_0_3246_2131/master/3246.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c08f3cf1405264ef703dd55bcda443a8,Paul Townend rides Galopin Des Champs alongside Fastorslow during the Cheltenham Gold Cup. Galopin Des Champs won the race with the loose horse of Fastorslow his main obstacle in the closing stages.
https://i.guim.co.uk/img/media/d5cafac17246d3a8de78542c262252180b2244cf/0_0_7563_5042/master/7563.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=06d96ae701dc498e5a5ee8e2141f0a7d,A woman walks down an alley in the Old City of Jerusalem at the start of the fasting month of Ramadan.
https://i.guim.co.uk/img/media/a904d919126698ff2da0bd41a447513dda3e72fa/0_0_6016_4010/master/6016.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=30d45054ccf4c2d9669cc47b0adc8c5f,Elena Quispe Tincuta and Julia Quispe Tincuta and Alicia Quispe Tincuta and Pasesa Alana Llusco \ the cholita climbers whose goal is to reach the summit of Everest next year use ice axes to climb the snow-capped Huayna Potosi mountain near El Alto.
https://i.guim.co.uk/img/media/56ed1ceb0e8546e417eca013ce20a4d27245c8eb/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0aec70e8e1955d1aefb7d97c2d4f9e55,Competitors start the cross-country ski classics race Vasaloppet in Sälen.
https://i.guim.co.uk/img/media/7ccebd31815d87c447ceb515abe0b3a7058ec32a/0_0_3302_2336/master/3302.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2417f450f049871a06b09ad813ce5795,Molly Caudery of Team Great Britain competes in the women’s pole vault final during the World Athletics Indoor Championships at Emirates Arena in Glasgow Scotland.
https://i.guim.co.uk/img/media/e4c7c46c0c856ce2780a05d40831cd3de78029fb/0_0_3892_2762/master/3892.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=dd5cad25ba0209b53caf81bdb8a471a4,A woman walks with a child on a snow-covered road to get him polio drops at a government health centre in Srinagar. India eradicated polio more than a decade ago after successfully implementing a polio immunisation programme adopted in 1995.
https://i.guim.co.uk/img/media/85d0e23f083a3a147d18bc45c70230c4ecee6efe/0_0_7500_4999/master/7500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=abf2b20a79f1c8ffcf0b3d3f7926713a,A bereaved mother of twin girls members of a Palestinian family killed following an Israeli airstrike cradles their wrapped bodies outside the Al-Najjar hospital in Rafah.
https://i.guim.co.uk/img/media/f555ee0d88ef02e38c854bd8e1b7e78aa6abb457/0_0_5674_3783/master/5674.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=da3c84f570d29c82bd0a91daabd34f73,A Palestinian girl carries a child through the rubble of houses destroyed by Israeli bombardment in Gaza City.
https://i.guim.co.uk/img/media/f5ad1b502d243be5e1bf5979f1efeb0f2535ed52/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0673a3ccedad48fcad32d2ed0c29697e,Students hold placards depicting Italian prime minister Giorgia Meloni and Matteo Salvini and Elly Schlein during a demonstration to call for a ceasefire in the conflict between Israel and Hamas at La Sapienza University in Rome.
https://i.guim.co.uk/img/media/9954030a545457d3fe44703484354e19200e6f52/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a2c13b7173d5d859f08d219e029d3834,Danai Deligiorgi and Alexia Beziki one of the first gay couples to marry in Greece after the passing of legislation for same-sex marriages embrace after their wedding ceremony at the Athens town hall.
https://i.guim.co.uk/img/media/e4deccbe8c461af8ea17580fa926e69e019ff1a1/0_0_3744_2496/master/3744.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=19ee250e35aa0d667667b3de526f5576,An almond tree blossoms near the Acropolis in Athens as early data shows that Greece has just experienced the hottest winter on record.
https://i.guim.co.uk/img/media/406c2dd7c02afb1b712fae9de5807a68626e2f5c/0_0_2200_1531/master/2200.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=48594fdcc7a46b4f8a8ddbe55652be0a,A small boat on dried-up land in Lake Cuitzeo at the Mariano Escobedo community. The lake is the second-largest in Mexico and has now lost almost 75% of its capacity.
https://i.guim.co.uk/img/media/f24664295df0b3c87c5ca25925a01b4b274095b0/0_0_3900_2596/master/3900.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=82d92021bd2f767212dee607bb3d96b7,A SpaceX Falcon 9 rocket launches at Nasa’s Kennedy Space Center in Florida. Three US astronauts and a Russian cosmonaut set off for the International Space Station. 
https://i.guim.co.uk/img/media/5aec401176098d9a376238966ceb55728558f5ca/0_0_5500_3683/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5856709fd7c57b51bdfdb6c794a0d2d5,Palestinian children wait to receive food cooked by a charity kitchen amid shortages of food supplies in Rafah.
https://i.guim.co.uk/img/media/02d0c1abb27499bd21529a9bf006f48363e9b550/0_0_6482_4321/master/6482.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=164809c262a040e7a6d46163b1c98a8c,Sivan mother of Israeli soldier Sergeant Dolev Malca screams as she salutes her son during his funeral in Shlomi.
https://i.guim.co.uk/img/media/522f0924d243ade22ab250aea17efb7d020093f6/0_0_4000_2668/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7ba1967a2892a8dd1424d129927c9e78,Two members of a local militia charged with the security of the camp sit on the outskirts of the newly established Awulala refugee camp. Having escaped a war at home Sudanese refugees in Ethiopia face more conflict and insecurity as the border region of Amhara is plagued by unrest.
https://i.guim.co.uk/img/media/8168477323b145d647dae7513bfcb025efac776d/0_0_5500_3666/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=27be7f3e9ddf3f982b9626ca2316c1e0,A man calls on demonstrators to stop during a protest against prime minister Ariel Henry’s government and insecurity in Port-au-Prince.
